model_key,raw_source_sheet,raw_source_span,orderable_rpo,ref_only_rpo,source_rpo,source_option_description,source_disclosure_raw,raw_status_summary,normalized_status_summary,suggested_option_id,suggested_section_id,suggested_display_order,suggested_copy_from,final_option_id,final_option_name,final_description,final_detail_raw,final_section_id,final_selectable,final_display_order,final_display_behavior,review_status,active,notes
z06,z06_standard_raw,z06_standard_raw:77-81,,EFR,EFR,"Exterior accents, Carbon Flash, side vents, rockers, splitter and front/rear grille accents","Rockers and splitters are not Carbon Flash when (CFV) visible carbon fiber ground effects is also ordered.
Also includes tonneau grille. Rockers and splitters are not Carbon Flash when (CFV) visible carbon fiber ground effects is also ordered.",1lz_h07=S1; 2lz_h07=S1; 3lz_h07=S1; 1lz_h67=S2; 2lz_h67=S2; 3lz_h67=S2,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,opt_efr_001,,,,,,,,,,,,deferred,False,
z06,z06_intextmec_raw,z06_intextmec_raw:269-273,,EFR,EFR,"Exterior accents, Carbon Flash, side vents, rockers, splitter and front/rear grille accents","Rockers and splitters are not Carbon Flash when (CFV) visible carbon fiber ground effects is also ordered.
Also includes tonneau grille. Rockers and splitters are not Carbon Flash when (CFV) visible carbon fiber ground effects is also ordered.",1lz_h07=S1; 2lz_h07=S1; 3lz_h07=S1; 1lz_h67=S2; 2lz_h67=S2; 3lz_h67=S2,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,opt_efr_001,sec_exte_001,10,grand_sport:opt_efr_001,opt_efr_001,"Exterior accents, Carbon Flash, side vents, rockers, splitter and front/rear grille accents",,"Rockers and splitters are not Carbon Flash when (CFV) visible carbon fiber ground effects is also ordered.
Also includes tonneau grille. Rockers and splitters are not Carbon Flash when (CFV) visible carbon fiber ground effects is also ordered.",sec_exte_001,False,10,default_selected,approved,True,
zr1,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:77-80,,EFR,EFR,"Exterior accents, Carbon Flash, side vents and front/rear grille accents",Also includes tonneau grille.,1lz_r07=S; 3lz_r07=S; 1lz_r67=S1; 3lz_r67=S1,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_efr_001,,,,,,,,,,,,deferred,False,
zr1x,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:77-80,,EFR,EFR,"Exterior accents, Carbon Flash, side vents and front/rear grille accents",Also includes tonneau grille.,1lz_s07=S; 3lz_s07=S; 1lz_s67=S1; 3lz_s67=S1,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_efr_001,,,,,,,,,,,,deferred,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:241-244,,EFR,EFR,"Exterior accents, Carbon Flash, side vents and front/rear grille accents",Also includes tonneau grille.,1lz_r07=S; 3lz_r07=S; 1lz_r67=S1; 3lz_r67=S1,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_efr_001,sec_exte_001,10,grand_sport:opt_efr_001,opt_efr_001,"Exterior accents, Carbon Flash, side vents and front/rear grille accents",,Also includes tonneau grille.,sec_exte_001,False,10,default_selected,approved,True,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:241-244,,EFR,EFR,"Exterior accents, Carbon Flash, side vents and front/rear grille accents",Also includes tonneau grille.,1lz_s07=S; 3lz_s07=S; 1lz_s67=S1; 3lz_s67=S1,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_efr_001,sec_exte_001,10,grand_sport:opt_efr_001,opt_efr_001,"Exterior accents, Carbon Flash, side vents and front/rear grille accents",,Also includes tonneau grille.,sec_exte_001,False,10,default_selected,approved,True,
z06,z06_intextmec_raw,z06_intextmec_raw:264-268,EFY,,EFY,"Exterior accents, body-color, side vents, rockers, splitter and front/rear grille accents","Not available with exterior color (GBA) Black. Rockers are not body-color when (CFZ/CFV) ground effects is also ordered.
Not available with exterior color (GBA) Black. Also includes tonneau grille. Rockers are not body-color when (CFZ/CFV) ground effects is also ordered.",1lz_h07=A1; 2lz_h07=A1; 3lz_h07=A1; 1lz_h67=A2; 2lz_h67=A2; 3lz_h67=A2,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,opt_efy_001,sec_exte_001,,,,,,,,,,,needs_section_review,False,
z06,z06_intextmec_raw,z06_intextmec_raw:518-518,ERI,,ERI,Battery Protection Package,,1lz_h07=A; 2lz_h07=A; 3lz_h07=A; 1lz_h67=A; 2lz_h67=A; 3lz_h67=A,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,opt_eri_001,sec_perf_support_001,10,grand_sport:opt_eri_001,opt_eri_001,Battery Protection Package,,,sec_perf_support_001,True,10,,approved,True,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:403-406,ERI,,ERI,Battery Protection Package,12-volt battery.,1lz_r07=A; 3lz_r07=A; 1lz_r67=A; 3lz_r67=A,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,opt_eri_001,sec_perf_support_001,10,grand_sport:opt_eri_001,opt_eri_001,Battery Protection Package,,12-volt battery.,sec_perf_support_001,True,10,,approved,True,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:403-406,ERI,,ERI,Battery Protection Package,12-volt battery.,1lz_s07=A1; 3lz_s07=A1; 1lz_s67=A1; 3lz_s67=A1,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,opt_eri_001,sec_perf_support_001,10,grand_sport:opt_eri_001,opt_eri_001,Battery Protection Package,,12-volt battery.,sec_perf_support_001,True,10,,approved,True,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:245-245,ETV,,ETV,"Exterior trim, carbon fiber split window trim, painted body-color",,1lz_r07=A; 3lz_r07=A; 1lz_r67=--; 3lz_r67=--,1lz_r07=available; 3lz_r07=available; 1lz_r67=unavailable; 3lz_r67=unavailable,opt_etv_001,sec_engi_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:245-245,ETV,,ETV,"Exterior trim, carbon fiber split window trim, painted body-color",,1lz_s07=A; 3lz_s07=A; 1lz_s67=--; 3lz_s67=--,1lz_s07=available; 3lz_s07=available; 1lz_s67=unavailable; 3lz_s67=unavailable,opt_etv_001,sec_engi_001,,,,,,,,,,,needs_section_review,False,
z06,z06_intextmec_raw,z06_intextmec_raw:245-245,EYK,,EYK,Chrome Exterior Badge Package,,1lz_h07=A; 2lz_h07=A; 3lz_h07=A; 1lz_h67=A; 2lz_h67=A; 3lz_h67=A,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,opt_eyk_001,sec_badg_001,20,grand_sport:opt_eyk_001,opt_eyk_001,Chrome Exterior Badge Package,,,sec_badg_001,True,20,,approved,True,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:230-230,EYK,,EYK,Chrome Exterior Badge Package,,1lz_r07=A; 3lz_r07=A; 1lz_r67=A; 3lz_r67=A,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,opt_eyk_001,sec_badg_001,20,grand_sport:opt_eyk_001,opt_eyk_001,Chrome Exterior Badge Package,,,sec_badg_001,True,20,,approved,True,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:230-230,EYK,,EYK,Chrome Exterior Badge Package,,1lz_s07=A; 3lz_s07=A; 1lz_s67=A; 3lz_s67=A,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,opt_eyk_001,sec_badg_001,20,grand_sport:opt_eyk_001,opt_eyk_001,Chrome Exterior Badge Package,,,sec_badg_001,True,20,,approved,True,
z06,z06_standard_raw,z06_standard_raw:74-74,,EYT,EYT,Carbon Flash Exterior Badge Package,,1lz_h07=S; 2lz_h07=S; 3lz_h07=S; 1lz_h67=S; 2lz_h67=S; 3lz_h67=S,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,opt_eyt_001,,,,,,,,,,,,deferred,False,
z06,z06_intextmec_raw,z06_intextmec_raw:244-244,,EYT,EYT,Carbon Flash Exterior Badge Package,,1lz_h07=S; 2lz_h07=S; 3lz_h07=S; 1lz_h67=S; 2lz_h67=S; 3lz_h67=S,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,opt_eyt_001,sec_badg_001,10,grand_sport:opt_eyt_001,opt_eyt_001,Carbon Flash Exterior Badge Package,,,sec_badg_001,False,10,,approved,True,
zr1,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:74-74,,EYT,EYT,Carbon Flash Exterior Badge Package,,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_eyt_001,,,,,,,,,,,,deferred,False,
zr1x,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:74-74,,EYT,EYT,Carbon Flash Exterior Badge Package,,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_eyt_001,,,,,,,,,,,,deferred,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:229-229,,EYT,EYT,Carbon Flash Exterior Badge Package,,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_eyt_001,sec_badg_001,10,grand_sport:opt_eyt_001,opt_eyt_001,Carbon Flash Exterior Badge Package,,,sec_badg_001,False,10,,approved,True,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:229-229,,EYT,EYT,Carbon Flash Exterior Badge Package,,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_eyt_001,sec_badg_001,10,grand_sport:opt_eyt_001,opt_eyt_001,Carbon Flash Exterior Badge Package,,,sec_badg_001,False,10,,approved,True,
z06,z06_intextmec_raw,z06_intextmec_raw:214-214,FA5,,FA5,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",,1lz_h07=--; 2lz_h07=A; 3lz_h07=A; 1lz_h67=--; 2lz_h67=A; 3lz_h67=A,1lz_h07=unavailable; 2lz_h07=available; 3lz_h07=available; 1lz_h67=unavailable; 2lz_h67=available; 3lz_h67=available,opt_fa5_001,sec_inte_001,30,grand_sport:opt_fa5_001,opt_fa5_001,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",,,sec_inte_001,True,30,,approved,True,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:208-208,FA5,,FA5,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",,1lz_r07=A; 3lz_r07=A; 1lz_r67=A; 3lz_r67=A,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,opt_fa5_001,sec_inte_001,30,grand_sport:opt_fa5_001,opt_fa5_001,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",,,sec_inte_001,True,30,,approved,True,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:208-208,FA5,,FA5,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",,1lz_s07=A; 3lz_s07=A; 1lz_s67=A; 3lz_s67=A,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,opt_fa5_001,sec_inte_001,30,grand_sport:opt_fa5_001,opt_fa5_001,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",,,sec_inte_001,True,30,,approved,True,
z06,z06_intextmec_raw,z06_intextmec_raw:215-218,FA6,,FA6,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts",Not available with (FA5) carbon fiber interior trim.,1lz_h07=--; 2lz_h07=--; 3lz_h07=A1; 1lz_h67=--; 2lz_h67=--; 3lz_h67=A1,1lz_h07=unavailable; 2lz_h07=unavailable; 3lz_h07=available; 1lz_h67=unavailable; 2lz_h67=unavailable; 3lz_h67=available,opt_fa6_001,sec_inte_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:209-212,FA6,,FA6,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts",Not available with (FA5) carbon fiber interior trim.,1lz_r07=--; 3lz_r07=A1; 1lz_r67=--; 3lz_r67=A1,1lz_r07=unavailable; 3lz_r07=available; 1lz_r67=unavailable; 3lz_r67=available,opt_fa6_001,sec_inte_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:209-212,FA6,,FA6,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts",Not available with (FA5) carbon fiber interior trim.,1lz_s07=--; 3lz_s07=A1; 1lz_s67=--; 3lz_s67=A1,1lz_s07=unavailable; 3lz_s07=available; 1lz_s67=unavailable; 3lz_s67=available,opt_fa6_001,sec_inte_001,,,,,,,,,,,needs_section_review,False,
z06,z06_standard_raw,z06_standard_raw:125-125,,FE6,FE6,"Suspension, performance with Magnetic Selective Ride Control",,1lz_h07=S; 2lz_h07=S; 3lz_h07=S; 1lz_h67=S; 2lz_h67=S; 3lz_h67=S,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,opt_fe6_001,,,,,,,,,,,,deferred,False,
z06,z06_intextmec_raw,z06_intextmec_raw:589-589,,FE6,FE6,"Suspension, performance with Magnetic Selective Ride Control",,1lz_h07=S; 2lz_h07=S; 3lz_h07=S; 1lz_h67=S; 2lz_h67=S; 3lz_h67=S,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,opt_fe6_002,sec_susp_001,,,,,,,,,,,needs_section_review,False,
z06,z06_intextmec_raw,z06_intextmec_raw:590-593,,FE7,FE7,"Suspension, Z07 with Magnetic Selective Ride Control",Included and only available with (Z07) Z07 Performance Package.,1lz_h07=A1; 2lz_h07=A1; 3lz_h07=A1; 1lz_h67=A1; 2lz_h67=A1; 3lz_h67=A1,1lz_h07=available; 2lz_h07=available; 3lz_h07=available; 1lz_h67=available; 2lz_h67=available; 3lz_h67=available,opt_fe7_001,sec_susp_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:119-119,,FE8,FE8,"Suspension, performance with Magnetic Selective Ride Control",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_fe8_001,,,,,,,,,,,,deferred,False,
zr1x,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:119-119,,FE8,FE8,"Suspension, performance with Magnetic Selective Ride Control",,1lz_s07=--; 3lz_s07=--; 1lz_s67=--; 3lz_s67=--,1lz_s07=unavailable; 3lz_s07=unavailable; 1lz_s67=unavailable; 3lz_s67=unavailable,opt_fe8_001,,,,,,,,,,,,deferred,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:459-459,,FE8,FE8,"Suspension, performance with Magnetic Selective Ride Control",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_fe8_002,sec_susp_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:459-459,,FE8,FE8,"Suspension, performance with Magnetic Selective Ride Control",,1lz_s07=--; 3lz_s07=--; 1lz_s67=--; 3lz_s67=--,1lz_s07=unavailable; 3lz_s07=unavailable; 1lz_s67=unavailable; 3lz_s67=unavailable,opt_fe8_002,sec_susp_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:120-120,,FEH,FEH,"Suspension, performance with Magnetic Selective Ride Control",,1lz_r07=--; 3lz_r07=--; 1lz_r67=--; 3lz_r67=--,1lz_r07=unavailable; 3lz_r07=unavailable; 1lz_r67=unavailable; 3lz_r67=unavailable,opt_feh_001,,,,,,,,,,,,deferred,False,
zr1x,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:120-120,,FEH,FEH,"Suspension, performance with Magnetic Selective Ride Control",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_feh_001,,,,,,,,,,,,deferred,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:464-464,,FEH,FEH,"Suspension, performance with Magnetic Selective Ride Control",,1lz_r07=--; 3lz_r07=--; 1lz_r67=--; 3lz_r67=--,1lz_r07=unavailable; 3lz_r07=unavailable; 1lz_r67=unavailable; 3lz_r67=unavailable,opt_feh_002,sec_susp_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:464-464,,FEH,FEH,"Suspension, performance with Magnetic Selective Ride Control",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_feh_002,sec_susp_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:460-463,,FEJ,FEJ,"Suspension, ZTK with Magnetic Selective Ride Control",Included and only available with (ZTK) ZTK Performance Package.,1lz_r07=A1; 3lz_r07=A1; 1lz_r67=A1; 3lz_r67=A1,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,opt_fej_001,sec_susp_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:460-463,,FEJ,FEJ,"Suspension, ZTK with Magnetic Selective Ride Control",Included and only available with (ZTK) ZTK Performance Package.,1lz_s07=--; 3lz_s07=--; 1lz_s67=--; 3lz_s67=--,1lz_s07=unavailable; 3lz_s07=unavailable; 1lz_s67=unavailable; 3lz_s67=unavailable,opt_fej_001,sec_susp_001,,,,,,,,,,,needs_section_review,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:465-468,,FEZ,FEZ,"Suspension, ZTK with Magnetic Selective Ride Control",Included and only available with (ZTK) ZTK Performance Package.,1lz_r07=--; 3lz_r07=--; 1lz_r67=--; 3lz_r67=--,1lz_r07=unavailable; 3lz_r07=unavailable; 1lz_r67=unavailable; 3lz_r67=unavailable,opt_fez_001,sec_susp_001,,,,,,,,,,,needs_section_review,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:465-468,,FEZ,FEZ,"Suspension, ZTK with Magnetic Selective Ride Control",Included and only available with (ZTK) ZTK Performance Package.,1lz_s07=A1; 3lz_s07=A1; 1lz_s67=A1; 3lz_s67=A1,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,opt_fez_001,sec_susp_001,,,,,,,,,,,needs_section_review,False,
z06,z06_standard_raw,z06_standard_raw:123-123,,G0K,G0K,"Rear axle, 5.56 ratio",,1lz_h07=S; 2lz_h07=S; 3lz_h07=S; 1lz_h67=S; 2lz_h67=S; 3lz_h67=S,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,opt_g0k_001,,,,,,,,,,,,deferred,False,
z06,z06_intextmec_raw,z06_intextmec_raw:587-587,,G0K,G0K,"Rear axle, 5.56 ratio",,1lz_h07=S; 2lz_h07=S; 3lz_h07=S; 1lz_h67=S; 2lz_h67=S; 3lz_h67=S,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,opt_g0k_001,sec_stan_001,120,grand_sport:opt_g0k_001,opt_g0k_001,"Rear axle, 5.56 ratio",,,sec_stan_001,False,120,,approved,True,
zr1,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:116-116,,G0K,G0K,"Rear axle, 5.56 ratio",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_g0k_001,,,,,,,,,,,,deferred,False,
zr1x,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:116-116,,G0K,G0K,"Rear axle, 5.56 ratio",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_g0k_001,,,,,,,,,,,,deferred,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:457-457,,G0K,G0K,"Rear axle, 5.56 ratio",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_g0k_001,sec_stan_001,120,grand_sport:opt_g0k_001,opt_g0k_001,"Rear axle, 5.56 ratio",,,sec_stan_001,False,120,,approved,True,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:457-457,,G0K,G0K,"Rear axle, 5.56 ratio",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_g0k_001,sec_stan_001,120,grand_sport:opt_g0k_001,opt_g0k_001,"Rear axle, 5.56 ratio",,,sec_stan_001,False,120,,approved,True,
zr1,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:100-100,,HP1,HP1,"Front axle, electrified propulsion (186 hp [138.7 kW], 145 lb-ft of front torque [196.6 N-m]). 1250 (932.1 kW) total combined hp with LT7 engine",,1lz_r07=--; 3lz_r07=--; 1lz_r67=--; 3lz_r67=--,1lz_r07=unavailable; 3lz_r07=unavailable; 1lz_r67=unavailable; 3lz_r67=unavailable,opt_hp1_001,,,,,,,,,,,,deferred,False,
zr1x,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:100-100,,HP1,HP1,"Front axle, electrified propulsion (186 hp [138.7 kW], 145 lb-ft of front torque [196.6 N-m]). 1250 (932.1 kW) total combined hp with LT7 engine",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_hp1_001,,,,,,,,,,,,deferred,False,
zr1x,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:438-438,,HP1,HP1,"Front axle, electrified propulsion (186 hp [138.7 kW], 145 lb-ft of front torque [196.6 N-m]). 1250 (932.1 kW) total combined hp with LT7 engine",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_hp1_002,sec_stan_001,,,,,,,,,,,needs_section_review,False,
z06,z06_standard_raw,z06_standard_raw:16-16,,IVE,IVE,"Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones",,1lz_h07=S; 2lz_h07=S; 3lz_h07=S; 1lz_h67=S; 2lz_h67=S; 3lz_h67=S,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,opt_ive_001,,,,,,,,,,,,deferred,False,
z06,z06_intextmec_raw,z06_intextmec_raw:16-16,,IVE,IVE,"Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones",,1lz_h07=S; 2lz_h07=S; 3lz_h07=S; 1lz_h67=S; 2lz_h67=S; 3lz_h67=S,1lz_h07=standard; 2lz_h07=standard; 3lz_h07=standard; 1lz_h67=standard; 2lz_h67=standard; 3lz_h67=standard,opt_ive_001,sec_tech_001,10,grand_sport:opt_ive_001,opt_ive_001,"Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones",,,sec_tech_001,False,10,,approved,True,
zr1,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:16-16,,IVE,IVE,"Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_ive_001,,,,,,,,,,,,deferred,False,
zr1x,zr1_zr1x_standard_raw,zr1_zr1x_standard_raw:16-16,,IVE,IVE,"Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones",,1lz_s07=S; 3lz_s07=S; 1lz_s67=S; 3lz_s67=S,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,opt_ive_001,,,,,,,,,,,,deferred,False,
zr1,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:16-16,,IVE,IVE,"Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones",,1lz_r07=S; 3lz_r07=S; 1lz_r67=S; 3lz_r67=S,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,opt_ive_001,sec_tech_001,10,grand_sport:opt_ive_001,opt_ive_001,"Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones",,,sec_tech_001,False,10,,approved,True,
