proposal_selectable_id,model_key,section_family,orderable_rpo,proposal_label,description,display_label,review_status,proposal_filter_status,availability_row_count,variant_count,available_count,standard_count,not_available_count,source_ref_count,source_sheets,source_rows_sample,notes
prop_z06_exterior_vwe,z06,exterior,VWE,"LPO, Front radiator grille screens, Genuine Corvette Accessory","LPO, Front radiator grille screens, Genuine Corvette Accessory","LPO, Front radiator grille screens, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 3,43,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_exterior_vwt,z06,exterior,VWT,"LPO, Insect protection grille screen, Genuine Corvette Accessory","LPO, Insect protection grille screen, Genuine Corvette Accessory","LPO, Insect protection grille screen, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 3,44,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_exterior_wkr,z06,exterior,WKR,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory","LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory","LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 3,37,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_exterior_wks,z06,exterior,WKS,"LPO, Premium indoor car cover, Galvanized Cool with Z06 logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Galvanized Cool with Z06 logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Galvanized Cool with Z06 logo, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 3,36,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_exterior_zyc,z06,exterior,ZYC,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors","Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors","Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 3,66,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_36s,z06,interior,36S,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console","Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console","Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console",proposal_only,confident_subset,6,6,4,0,2,6,Interior 3,86,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_379,z06,interior,379,"Seat belt color, Orange","Seat belt color, Orange","Seat belt color, Orange",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,60,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_37s,z06,interior,37S,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console","Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console","Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console",proposal_only,confident_subset,6,6,4,0,2,6,Interior 3,84,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_38s,z06,interior,38S,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console","Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console","Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console",proposal_only,confident_subset,6,6,4,0,2,6,Interior 3,85,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_3a9,z06,interior,3A9,"Seat belt color, Santorini Blue","Seat belt color, Santorini Blue","Seat belt color, Santorini Blue",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,62,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_3f9,z06,interior,3F9,"Seat belt color, Torch Red","Seat belt color, Torch Red","Seat belt color, Torch Red",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,63,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_3m9,z06,interior,3M9,"Seat belt color, Yellow","Seat belt color, Yellow","Seat belt color, Yellow",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,64,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_3n9,z06,interior,3N9,"Seat belt color, Natural","Seat belt color, Natural","Seat belt color, Natural",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,61,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_ae4,z06,interior,AE4,"Seats, Competition Sport bucket","Seats, Competition Sport bucket","Seats, Competition Sport bucket",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,67,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_aup,z06,interior,AUP,"Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket","Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket","Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket",proposal_only,confident_subset,6,6,2,0,4,6,Interior 3,68,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_baz,z06,interior,BAZ,"Stealth Interior Trim Package, dark finish aluminum trim","Stealth Interior Trim Package, dark finish aluminum trim","Stealth Interior Trim Package, dark finish aluminum trim",proposal_only,confident_subset,6,6,4,0,2,6,Interior 3,87,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_bv4,z06,interior,BV4,"Plaque, personalized, custom-made with your name or up to 24-character word or phrase limit and VIN","Plaque, personalized, custom-made with your name or up to 24-character word or phrase limit and VIN","Plaque, personalized, custom-made with your name or up to 24-character word or phrase limit and VIN",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,54,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_cav,z06,interior,CAV,"LPO, Contoured cargo area liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured cargo area liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured cargo area liners with Jake logo, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,31,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_d30,z06,interior,D30,"Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations","Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations","Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,13,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_dy0,z06,interior,DY0,"Display hood, Carbon Fiber, located above the Driver Information Center display","Display hood, Carbon Fiber, located above the Driver Information Center display","Display hood, Carbon Fiber, located above the Driver Information Center display",proposal_only,confident_subset,6,6,2,0,4,6,Interior 3,18,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_fa5,z06,interior,FA5,"Trim, interior, carbon fiber cluster-surround and console/door switch plates","Trim, interior, carbon fiber cluster-surround and console/door switch plates","Trim, interior, carbon fiber cluster-surround and console/door switch plates",proposal_only,confident_subset,6,6,4,0,2,6,Interior 3,90,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_fa6,z06,interior,FA6,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts","Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts","Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts",proposal_only,confident_subset,6,6,2,0,4,6,Interior 3,91,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_n26,z06,interior,N26,"Steering wheel, sueded microfiber-wrapped","Steering wheel, sueded microfiber-wrapped","Steering wheel, sueded microfiber-wrapped",proposal_only,confident_subset,6,6,4,0,2,6,Interior 3,80,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_n2z,z06,interior,N2Z,"Steering wheel, carbon fiber and sueded microfiber-wrapped","Steering wheel, carbon fiber and sueded microfiber-wrapped","Steering wheel, carbon fiber and sueded microfiber-wrapped",proposal_only,confident_subset,6,6,2,0,4,6,Interior 3,81,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_pdy,z06,interior,PDY,"LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory","LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory","LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,28,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_pef,z06,interior,PEF,"LPO, Contoured Liner Protection Package, includes (CAV) contoured cargo area liners with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured Liner Protection Package, includes (CAV) contoured cargo area liners with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured Liner Protection Package, includes (CAV) contoured cargo area liners with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,27,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_prb,z06,interior,PRB,"3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.","3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.","3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,52,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_r6p,z06,interior,R6P,3 Years SiriusXM,3 Years SiriusXM,3 Years SiriusXM,proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,11,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_r6x,z06,interior,R6X,Custom Interior Trim and Seat Combination,Custom Interior Trim and Seat Combination,Custom Interior Trim and Seat Combination,proposal_only,confident_subset,6,6,2,0,4,6,Interior 3,14,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_r9v,z06,interior,R9V,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included","Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included","Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,45,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_r9w,z06,interior,R9W,"Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances","Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances","Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,46,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_r9y,z06,interior,R9Y,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 1 year - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included","Mobile Service Plus. MobileService+ is a suite of service conveniences for 1 year - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included","Mobile Service Plus. MobileService+ is a suite of service conveniences for 1 year - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,44,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_ria,z06,interior,RIA,"LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,32,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_rwu,z06,interior,RWU,"LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory","LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory","LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,30,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_ryt,z06,interior,RYT,"LPO, First Aid Kit, Genuine Corvette Accessory","LPO, First Aid Kit, Genuine Corvette Accessory","LPO, First Aid Kit, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,33,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_s08,z06,interior,S08,"LPO, Highway Safety Kit, Genuine Corvette Accessory","LPO, Highway Safety Kit, Genuine Corvette Accessory","LPO, Highway Safety Kit, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,38,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_s2l,z06,interior,S2L,"LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory","LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory","LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,39,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_sc7,z06,interior,SC7,"LPO, Roof panel storage pouch, Genuine Corvette Accessory","LPO, Roof panel storage pouch, Genuine Corvette Accessory","LPO, Roof panel storage pouch, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,3,0,3,6,Interior 3,40,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_sxb,z06,interior,SXB,"LPO, Suede frunk and trunk compartment liner, Black, Genuine Corvette Accessory","LPO, Suede frunk and trunk compartment liner, Black, Genuine Corvette Accessory","LPO, Suede frunk and trunk compartment liner, Black, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,35,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_sxr,z06,interior,SXR,"LPO, Suede frunk and trunk compartment liner, Adrenaline Red, Genuine Corvette Accessory","LPO, Suede frunk and trunk compartment liner, Adrenaline Red, Genuine Corvette Accessory","LPO, Suede frunk and trunk compartment liner, Adrenaline Red, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,36,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_sxt,z06,interior,SXT,"LPO, Suede frunk and trunk compartment liner, Natural, Genuine Corvette Accessory","LPO, Suede frunk and trunk compartment liner, Natural, Genuine Corvette Accessory","LPO, Suede frunk and trunk compartment liner, Natural, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,37,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_tu7,z06,interior,TU7,"Seats, two-tone","Seats, two-tone","Seats, two-tone",proposal_only,confident_subset,6,6,4,0,2,6,Interior 3,69,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_v8x,z06,interior,V8X,"LPO, Visible Carbon Fiber sill plates Genuine Corvette Accessory","LPO, Visible Carbon Fiber sill plates Genuine Corvette Accessory","LPO, Visible Carbon Fiber sill plates Genuine Corvette Accessory",proposal_only,confident_subset,6,6,2,0,4,6,Interior 3,41,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_vyw,z06,interior,VYW,"LPO, Floor mats, premium carpeted with Z06 badge emblem on Z06 models, Genuine Corvette Accessory","LPO, Floor mats, premium carpeted with Z06 badge emblem on Z06 models, Genuine Corvette Accessory","LPO, Floor mats, premium carpeted with Z06 badge emblem on Z06 models, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 3,34,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_interior_w2d,z06,interior,W2D,"LPO, Cargo net set, Genuine Corvette Accessory","LPO, Cargo net set, Genuine Corvette Accessory","LPO, Cargo net set, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,2,0,4,6,Interior 3,29,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_b6p,z06,mechanical,B6P,"Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO","Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO","Coupe Engine Appearance Package, includes carbon fiber trim, (D3V) engine lighting and (SL9) engine specification plaque, LPO",proposal_only,confident_subset,6,6,3,0,3,6,Mechanical 3,26,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_bcw,z06,mechanical,BCW,"Engine intake, Red","Engine intake, Red","Engine intake, Red",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,28,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_d3v,z06,mechanical,D3V,Engine lighting,Engine lighting,Engine lighting,proposal_only,confident_subset,6,6,3,0,3,6,Mechanical 3,29,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_eri,z06,mechanical,ERI,Battery Protection Package,Battery Protection Package,Battery Protection Package,proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,5,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_fe9,z06,mechanical,FE9,"Emissions, Federal requirements, 50-state certified","Emissions, Federal requirements, 50-state certified","Emissions, Federal requirements, 50-state certified",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,18,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_j57,z06,mechanical,J57,"Brakes, 4-wheel antilock, 4-wheel disc, carbon ceramic, includes (J6D) Dark Gray Metallic-painted calipers","Brakes, 4-wheel antilock, 4-wheel disc, carbon ceramic, includes (J6D) Dark Gray Metallic-painted calipers","Brakes, 4-wheel antilock, 4-wheel disc, carbon ceramic, includes (J6D) Dark Gray Metallic-painted calipers",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,7,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_j6b,z06,mechanical,J6B,"Calipers, Blue-painted","Calipers, Blue-painted","Calipers, Blue-painted",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,13,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_j6e,z06,mechanical,J6E,"Calipers, Velocity Yellow-painted","Calipers, Velocity Yellow-painted","Calipers, Velocity Yellow-painted",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,14,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_j6f,z06,mechanical,J6F,"Calipers, Bright Red-painted","Calipers, Bright Red-painted","Calipers, Bright Red-painted",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,15,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_j6l,z06,mechanical,J6L,"Calipers, Orange-painted","Calipers, Orange-painted","Calipers, Orange-painted",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,16,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_j6n,z06,mechanical,J6N,"Calipers, Edge Red-painted","Calipers, Edge Red-painted","Calipers, Edge Red-painted",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,17,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_nb8,z06,mechanical,NB8,"Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington","Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington","Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,21,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_nb9,z06,mechanical,NB9,"Emissions override, state-specific (for dealers ordering vehicles in (YF5) or (NE1) emission states - California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington)","Emissions override, state-specific (for dealers ordering vehicles in (YF5) or (NE1) emission states - California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington)","Emissions override, state-specific (for dealers ordering vehicles in (YF5) or (NE1) emission states - California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington)",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,22,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_nc7,z06,mechanical,NC7,"Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)","Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)","Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,23,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_ne1,z06,mechanical,NE1,"Emissions, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington state requirements","Emissions, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington state requirements","Emissions, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington state requirements",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,20,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_nwi,z06,mechanical,NWI,"NEW!  Exhaust tips, bright, center, quad, exposed","NEW!  Exhaust tips, bright, center, quad, exposed","NEW!  Exhaust tips, bright, center, quad, exposed",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,33,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_pbc,z06,mechanical,PBC,Customer Engine Build Program,Customer Engine Build Program,Customer Engine Build Program,proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,25,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_rxi,z06,mechanical,RXI,"LPO, LT6 engine cover in visible carbon fiber, Genuine Corvette Accessory","LPO, LT6 engine cover in visible carbon fiber, Genuine Corvette Accessory","LPO, LT6 engine cover in visible carbon fiber, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,3,0,3,6,Mechanical 3,36,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_sl9,z06,mechanical,SL9,"LPO, Engine specification plaque, Genuine Corvette Accessory","LPO, Engine specification plaque, Genuine Corvette Accessory","LPO, Engine specification plaque, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Mechanical 3,39,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_slk,z06,mechanical,SLK,"LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory","LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory","LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,3,0,3,6,Mechanical 3,40,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_z06_mechanical_sln,z06,mechanical,SLN,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory","LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory","LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,3,0,3,6,Mechanical 3,37,Generated review evidence only; proposal_selectable_id is not final canonical truth.
