model_key,option_id,excel_row,source_rpo,orderable_rpo,ref_only_rpo,source_option_description,raw_source_sheet,raw_source_span,review_status,active,suggested_section_id,suggested_section_name,final_section_id,resolved_section_id,suggested_display_order,final_display_order,final_selectable,final_display_behavior,normalized_status_summary,existing_notes,present_in_target_options,present_in_target_ovs,current_target_section_id,current_target_selectable,current_target_display_behavior,recommended_action,risk_level,rationale,proposed_review_status,proposed_active,proposed_final_section_id,proposed_final_selectable,proposed_final_display_behavior,proposed_notes
zr1,opt_537,135,,,,"Floor mats, carpeted",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:41-41,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_541,137,,,,"Hatch release, push button open",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:43-43,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=unavailable; 3lz_r67=unavailable,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_545,139,,,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:45-45,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_549,141,,,,"Lighting, interior, theater dimming",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:47-47,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1,opt_613,156,,,,Remote vehicle starter system,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:130-130,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_663,158,,,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:189-189,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_673,160,,,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:203-206,needs_section_review,False,sec_3lte_001,3LT Equipment,,sec_3lte_001,,,,,1lz_r07=unavailable; 3lz_r07=standard; 1lz_r67=unavailable; 3lz_r67=standard,,True,True,sec_3lte_001,False,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1,opt_683,162,,,,"Theft-deterrent system, vehicle, push button start, immobilizer and audible visual alarm",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:214-214,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_691,164,,,,"Trunk release, push button open",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:218-218,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=unavailable; 3lz_r07=unavailable; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_697,166,,,,"Visors, driver and passenger illuminated vanity mirrors, covered",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:221-221,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_699,168,,,,"Windows, power with driver and passenger Express-Down/Up",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:222-222,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_707,170,,,,"Antenna, integral front and rear",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:226-226,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_723,178,,,,Daytime running lamps,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:240-240,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_731,180,,,,"Glass, Solar-Ray light-tinted",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:247-247,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_849,182,,,,"Wipers, front intermittent",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:401-401,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_851,184,,,,"Active handling stability control, improves traction and enhances vehicle stability",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:402-402,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_863,186,,,,NEW!Intersection Automatic Emergency Braking,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:414-414,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_911,188,,,,"Frame, aluminum structure",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:447-447,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_921,190,,,,Oil life monitoring system,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:455-455,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_927,192,,,,"Steering, power, electric, speed-sensitive, rack-and-pinion, variable ratio",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:458-458,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_937,194,,,,"Traction control, all-speed",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:469-469,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,exclude_informational_standard_duplicate,low,No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.,deferred,False,,,,exclude_informational_standard_duplicate: No RPO standard-equipment disclosure appears informational rather than a selectable/source option row.
zr1,opt_cfc_002,281,CFC,,CFC,"Convertible top, retractable, power-folding hard top, visible carbon fiber, remote control (down only), includes power glass rear window with integral defogger; Nacelles, A-pillars, and header are Carbon-Flash painted (body-color when (GBA) Black exterior color is selected)",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:231-231,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=unavailable; 3lz_r07=unavailable; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
zr1,opt_cfv_002,288,CFV,,CFV,"Ground effects, visible carbon fiber",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:248-248,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
zr1,opt_dy0_002,372,DY0,,DY0,"Display hood, Carbon Fiber, located above the Driver Information Center display",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:39-39,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
zr1,opt_etv_001,394,ETV,ETV,,"Exterior trim, carbon fiber split window trim, painted body-color",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:245-245,needs_section_review,False,sec_engi_001,Engine Appearance,,sec_engi_001,,,,,1lz_r07=available; 3lz_r07=available; 1lz_r67=unavailable; 3lz_r67=unavailable,,True,True,sec_engi_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_fa6_001,409,FA6,FA6,,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:209-212,needs_section_review,False,sec_inte_001,Interior Trim,,sec_inte_001,,,,,1lz_r07=unavailable; 3lz_r07=available; 1lz_r67=unavailable; 3lz_r67=available,,True,True,sec_inte_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1,opt_fe8_002,416,FE8,,FE8,"Suspension, performance with Magnetic Selective Ride Control",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:459-459,needs_section_review,False,sec_susp_001,Suspension,,sec_susp_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_susp_001,False,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_fej_001,422,FEJ,,FEJ,"Suspension, ZTK with Magnetic Selective Ride Control",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:460-463,needs_section_review,False,sec_susp_001,Suspension,,sec_susp_001,,,,,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,,True,True,sec_susp_001,False,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_j58_002,449,J58,,J58,"Brakes, 4-wheel antilock, 4-wheel disc, carbon ceramic, ZR1-specific",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:407-407,needs_section_review,False,sec_perf_brake_001,Performance Brakes,,sec_perf_brake_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_perf_brake_001,False,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_j59_002,452,J59,,J59,"Brakes, 4-wheel antilock, 4-wheel disc, carbon ceramic, 10-piston front, 6-piston rear",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:408-411,needs_section_review,False,sec_perf_brake_001,Performance Brakes,,sec_perf_brake_001,,,,,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,,True,True,sec_perf_brake_001,False,auto_added,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_j6o_001,477,J6O,J6O,,"Calipers, Bronze-painted",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:421-421,needs_section_review,False,sec_cali_001,Caliper Color,,sec_cali_001,,,,,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,,True,True,sec_cali_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1,opt_lt7_002,498,LT7,,LT7,"Engine, 5.5L V8 Twin Turbo, TPI, DI, high-output, Variable Valve Timing (VVT) (1064 hp [793 kW] @ 7000 rpm, 828 lb-ft of torque [1123 N-m] @ 6000 rpm)",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:437-437,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_m1k_002,502,M1K,,M1K,"Transmission, 8-speed dual clutch, includes manual and auto modes",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:470-470,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_stan_001,False,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_n26_001,509,N26,N26,,"Steering wheel, sueded microfiber-wrapped",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:180-183,needs_section_review,False,sec_inte_001,Interior Trim,,sec_inte_001,,,,,1lz_r07=available; 3lz_r07=unavailable; 1lz_r67=available; 3lz_r67=unavailable,,True,True,sec_inte_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1,opt_n2z_001,512,N2Z,N2Z,,"Steering wheel, carbon fiber and sueded microfiber-wrapped",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:184-187,needs_section_review,False,sec_inte_001,Interior Trim,,sec_inte_001,,,,,1lz_r07=unavailable; 3lz_r07=available; 1lz_r67=unavailable; 3lz_r67=available,,True,True,sec_inte_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1,opt_n3w_002,524,N3W,,N3W,"Steering wheel, carbon fiber and leather-wrapped",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:179-179,needs_section_review,False,sec_inte_001,Interior Trim,,sec_inte_001,,,,,1lz_r07=unavailable; 3lz_r07=standard; 1lz_r67=unavailable; 3lz_r67=standard,,True,True,sec_inte_001,False,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1,opt_pbc_001,548,PBC,PBC,,Customer Engine Build Program,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:439-439,needs_section_review,False,sec_cust_001,Custom Delivery,,sec_cust_001,,,,,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,,True,True,sec_cust_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1,opt_r8e_002,586,R8E,,R8E,"Gas guzzler tax, mandatory federal tax added to price of vehicle",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:448-448,needs_section_review,False,sec_incl_001,Included,,sec_incl_001,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_incl_001,False,auto_added,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
zr1,opt_sb9_001,624,SB9,SB9,,"NEW!LPO, Hood and Roof Decal Package, Genuine Corvette Accessory",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:271-274,needs_section_review,False,sec_stri_001,Stripes,,sec_stri_001,,,,,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,,True,True,sec_stri_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_sof_001,665,SOF,SOF,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Edge Blue-painted forged aluminum",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:397-397,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_sog_001,667,SOG,SOG,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Carbon Flash-painted forged aluminum",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:398-398,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_soh_001,669,SOH,SOH,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Bright machined forged aluminum",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:399-399,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_soj_002,673,SOJ,,SOJ,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Sterling Silver-painted forged aluminum",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:396-396,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_r07=standard; 3lz_r07=standard; 1lz_r67=standard; 3lz_r67=standard,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_su1_001,687,SU1,SU1,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, visible carbon fiber",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:400-400,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1,opt_tom_001,718,TOM,TOM,,"ZR1 Carbon Fiber Aero Package, visible carbon fiber, includes carbon fiber high-wing spoiler, dive planes, and tall hood spoiler",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:227-227,needs_section_review,False,sec_perf_aero_001,Aero Packages,,sec_perf_aero_001,,,,,1lz_r07=available; 3lz_r07=available; 1lz_r67=available; 3lz_r67=available,,True,True,sec_perf_aero_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
